"","the_geom.type","borocode","boroname","borocd","coundist","assemdist","stsendist","congdist","siteid","benchid","category","benchtype","installati","address","geocodeadd","street","crossstree","borough","comdist","busroute","bid","latitude","longitude","femafldz","femafldt","hrcevac"
"89","Point","5","Staten Island","502","50","63","24","11","2647.0","1395.0","Municipal Facilities","backed",2014-08-13,"1055 Targee Street","1055 Targee Street","Targee","Rome Avenue and Naples Avenue","Staten Island","502.0","Not Applicable","Not Applicable","40.60223","-74.091355","X","AREA OF MINIMAL FLOOD HAZARD",NA
"90","Point","3","Brooklyn","311","47","47","23","11","4170.0","1194.0","Bus Route","backless",2018-09-21,"8512 Bay Parkway","8512 Bay Parkway","Bay Parkway","85th Street & 86th Street","Brooklyn","311.0","B82","Not Applicable","40.602403","-73.993352","X","AREA OF MINIMAL FLOOD HAZARD","4"
"91","Point","3","Brooklyn","311","43","47","22","11","3402.0","2018.0","Bus Route","backless",2016-11-03,"1865 Bath Avenue","1865 Bath Avenue","Bath Avenue","19th Avenue & Bay 20th Street","Brooklyn","311.0","B64","Not Applicable","40.602925","-74.004321","X","AREA OF MINIMAL FLOOD HAZARD","5"
"92","Point","4","Queens","414","31","23","10","5","2446.0","1674.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"93","Point","4","Queens","414","31","23","10","5","2446.0","1812.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"94","Point","4","Queens","414","31","23","10","5","2446.0","1644.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"95","Point","4","Queens","414","31","23","10","5","2446.0","1678.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"96","Point","4","Queens","414","31","23","10","5","2446.0","1677.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"97","Point","4","Queens","414","31","23","10","5","2446.0","1859.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"98","Point","4","Queens","414","31","23","10","5","2446.0","1866.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"99","Point","4","Queens","414","31","23","10","5","2446.0","1849.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"100","Point","4","Queens","414","31","23","10","5","2446.0","1858.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"101","Point","4","Queens","414","31","23","10","5","2446.0","1898.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"102","Point","4","Queens","414","31","23","10","5","2446.0","1852.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"103","Point","4","Queens","414","31","23","10","5","2446.0","1736.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"104","Point","4","Queens","414","31","23","10","5","2446.0","940.0","Plaza","backed",2015-12-09,"10-31 Beach 20th Street","10-31 Beach 20th Street","Plaza","Beach 20th & Beach 21st Street","Queens","414.0","Not Applicable","Not Applicable","40.602997","-73.753183","X","AREA OF MINIMAL FLOOD HAZARD","1"
"105","Point","3","Brooklyn","311","43","47","22","11","1961.0","643.0","General","backless",2013-06-26,"1758 Cropsey Avenue","1758 Cropsey Avenue","Cropsey Avenue","Bay 17th Street & 18th Avenue","Brooklyn","311.0","B8","Not Applicable","40.603018","-74.008189","X","AREA OF MINIMAL FLOOD HAZARD","4"
"106","Point","3","Brooklyn","311","47","47","23","11","3913.0","393.0","Senior Safety","backed 2",2018-01-17,"8681 20th Avenue","2001 Benson Avenue","Benson Avenue","Benson Avenue & 86th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.603188","-73.999719","X","AREA OF MINIMAL FLOOD HAZARD","6"
"107","Point","5","Staten Island","502","50","63","24","11","2684.0","1221.0","Municipal Facilities","backed",2014-08-11,"1060 Willowbrook Road","1060 Willowbrook Road","Willowbrook Road","Sheraden Avenue & Ardmore Avenue","Staten Island","502.0","Not Applicable","Not Applicable","40.603232","-74.137981","X","AREA OF MINIMAL FLOOD HAZARD",NA
"108","Point","3","Brooklyn","311","43","47","22","11","3401.0","1946.0","Bus Route","backless",2016-11-03,"1769 Bath Avenue","1769 Bath Avenue","18th Avenue","18th Avenue & Bay 17th Street","Brooklyn","311.0","B8","Not Applicable","40.604151","-74.006587","X","AREA OF MINIMAL FLOOD HAZARD","6"
"109","Point","3","Brooklyn","315","47","45","22","11","4174.0","573.0","Bus Route","backless 2",2018-09-26,"481 Kings Highway","481 Kings Highway","Kings Highway","McDonald Avenue & East 2nd Street","Brooklyn","315.0","B82","Not Applicable","40.604244","-73.971791","X","AREA OF MINIMAL FLOOD HAZARD","6"
"110","Point","3","Brooklyn","315","44","45","22","11","3439.0","22.0","Bus Route","backless 2",2017-02-10,"541 Kings Highway","541 Kings Highway","Kings Highway","E 3rd Street & E 4th Street","Brooklyn","315.0","B82","Not Applicable","40.604524","-73.969414","X","AREA OF MINIMAL FLOOD HAZARD","5"
"111","Point","3","Brooklyn","311","44","47","17","10","3438.0","2203.0","Bus Route","backless",2017-02-10,"355 Kings Highway","355 Kings Highway","Kings Highway","W 3rd Street & W 4th Street","Brooklyn","311.0","B82","Not Applicable","40.604764","-73.976959","X","AREA OF MINIMAL FLOOD HAZARD","6"
"112","Point","5","Staten Island","502","50","63","24","11","3413.0","2355.0","General","backed",2016-12-20,"11 Ralph Place","11 Ralph Place","Ralph Place","Richmond Road & Targee Street","Staten Island","502.0","Not Applicable","Not Applicable","40.605122","-74.091758","X","AREA OF MINIMAL FLOOD HAZARD",NA
"113","Point","3","Brooklyn","311","47","47","17","10","2615.0","1350.0","General","backed",2014-07-15,"284 Kings Highway","284 Kings Highway","Kings Highway","West 6th Street and West 7th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.605154","-73.980016","X","AREA OF MINIMAL FLOOD HAZARD","5"
"114","Point","3","Brooklyn","311","47","47","17","10","2614.0","1400","General","backed",2014-07-15,"285 Kings Highway","285 Kings Highway","Kings Highway","West 6th Street and West 7th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.605163","-73.979948","X","AREA OF MINIMAL FLOOD HAZARD","5"
"115","Point","3","Brooklyn","311","44","47","17","10","4173.0","582.0","Bus Route","backless 2",2018-09-26,"263 Kings Highway","263 Kings Highway","Kings Highway","West 8th Street & West 7th Street","Brooklyn","311.0","B82","Not Applicable","40.605262","-73.980866","X","AREA OF MINIMAL FLOOD HAZARD","5"
"116","Point","3","Brooklyn","311","43","47","22","11","3403.0","2032.0","Bus Route","backless",2016-11-03,"1669 Bath Avenue","1669 Bath Avenue","Bath Avenue","17th Avenue & Bay 14th Street","Brooklyn","311.0","B64","Not Applicable","40.605507","-74.008831","X","AREA OF MINIMAL FLOOD HAZARD","6"
"117","Point","3","Brooklyn","311","44","47","17","10","2993.0","1589.0","General","backed",2015-01-05,"1714 W. 6th Street","1714 W. 6th Street","W. 6th Street","Quentin Road & Kings Highway","Brooklyn","311.0","Not Applicable","Not Applicable","40.605574","-73.979224","X","AREA OF MINIMAL FLOOD HAZARD","5"
"118","Point","3","Brooklyn","311","44","47","22","11","2061.0","1354.0","General","backed",2013-11-27,"7914 Bay Parkway","7914 Bay Parkway","Bay Parkway","78th & 79th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.605754","-73.989866","X","AREA OF MINIMAL FLOOD HAZARD","6"
"119","Point","3","Brooklyn","311","44","47","22","10","4172.0","800.0","Bus Route","backless",2018-09-21,"7801 Bay Parkway","7801 Bay Parkway","Bay Parkway","78th Street & 79th Street","Brooklyn","311.0","B82","Not Applicable","40.606366","-73.98921","X","AREA OF MINIMAL FLOOD HAZARD","5"
"120","Point","3","Brooklyn","311","44","47","22","10","1643.0","477.0","Senior Center","backed",2013-03-06,"7802 Bay Parkway","7802 Bay Parkway","Bay Parkway","78th & 79th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.606369","-73.989235","X","AREA OF MINIMAL FLOOD HAZARD","6"
"121","Point","3","Brooklyn","311","44","47","22","10","4171.0","0.0","Bus Route","backless",2013-03-06,"7802 Bay Parkway","7802 Bay Parkway","Bay Parkway","79th Street & 78th Street","Brooklyn","311.0","B82","Not Applicable","40.606369","-73.989235","X","AREA OF MINIMAL FLOOD HAZARD","6"
"122","Point","3","Brooklyn","311","43","47","22","11","3990.0","272.0","Bus Route","backless 2",2018-01-10,"1612 Bath Avenue","1612 Bath Avenue","Bath Avenue","Bay 13th Street & 16th Avenue","Brooklyn","311.0","B64","Not Applicable","40.60646","-74.01044","X","AREA OF MINIMAL FLOOD HAZARD","5"
"123","Point","5","Staten Island","502","49","63","24","11","3992.0","473.0","Bus Route","backless 2",2018-05-03,"819 Manor Road","819 Manor Road","Manor Road","Shmidts Lane & Westwood Avenue","Staten Island","502.0","S54","Not Applicable","40.606696","-74.120946","X","AREA OF MINIMAL FLOOD HAZARD",NA
"124","Point","3","Brooklyn","315","44","45","17","11","4175.0","575.0","Bus Route","backless 2",2018-09-26,"943 Kings highway","943 Kings highway","Kings highway","Coney Island Avenue & East 9th Street","Brooklyn","315.0","B82","Not Applicable","40.607093","-73.962682","X","AREA OF MINIMAL FLOOD HAZARD","5"
"125","Point","3","Brooklyn","315","48","41","17","9","4168.0","468.0","Bus Route","backless",2018-09-28,"2924 Avenue R","3156 Nostrand Avenue","Nostrand Avenue","Avenue R & Avenue S","Brooklyn","315.0","B44","Not Applicable","40.607363","-73.943414","X","AREA OF MINIMAL FLOOD HAZARD","4"
"126","Point","3","Brooklyn","315","48","45","17","11","4176.0","465.0","Bus Route","backless 2",2018-09-26,"1100 Kings Hwy","1100 Kings Hwy","Kings Hwy","Coney Island Avenue & East 12th Street","Brooklyn","315.0","B82","Kings Highway","40.607384","-73.961735","X","AREA OF MINIMAL FLOOD HAZARD","5"
"127","Point","3","Brooklyn","315","48","41","19","9","4169.0","462.0","Bus Route","backless",2018-09-28,"2928 Avenue R","3157 Nostrand Avenue","Nostrand Avenue","Avenue R & Avenue S","Brooklyn","315.0","B44","Not Applicable","40.607401","-73.943057","X","AREA OF MINIMAL FLOOD HAZARD","4"
"128","Point","3","Brooklyn","315","48","41","19","9","2948.0","487.0","Municipal Facilities","backed",2014-11-28,"2929 Avenue R","2929 Avenue R","Avenue R","Nostrand Avenue & Haring Street","Brooklyn","315.0","B31","Not Applicable","40.607426","-73.943003","X","AREA OF MINIMAL FLOOD HAZARD","4"
"129","Point","3","Brooklyn","311","47","47","22","11","3277.0","2029.0","General","backless",2016-04-30,"8501 18th Avenue","8501 18th Avenue","18th Avenue","85th Street & 86th Street","Brooklyn","311.0","B8","Not Applicable","40.607728","-74.002046","X","AREA OF MINIMAL FLOOD HAZARD","6"
"130","Point","3","Brooklyn","315","44","45","17","11","3794.0","146.0","Senior Safety","backed 2",2017-07-06,"2020 Coney Island Avenue","2020 Coney Island Avenue","Coney Island Avenue","Quentin Road & Avenue P","Brooklyn","315.0","Not Applicable","Not Applicable","40.608238","-73.962051","X","AREA OF MINIMAL FLOOD HAZARD","6"
"131","Point","3","Brooklyn","315","44","45","17","11","3563.0","2208.0","General","backed",2017-02-13,"394 Ave P","394 Ave P","Avenue P","McDonald Avenue & 22nd Street","Brooklyn","315.0","Not Applicable","Not Applicable","40.608826","-73.972834","X","AREA OF MINIMAL FLOOD HAZARD","6"
"132","Point","3","Brooklyn","315","44","45","22","11","2803.0","1600","General","backed",2015-01-05,"424 Avenue P","424 Avenue P","Avenue P","East 2nd Street & East 3rd Street","Brooklyn","315.0","Not Applicable","Not Applicable","40.608952","-73.971706","X","AREA OF MINIMAL FLOOD HAZARD","6"
"133","Point","3","Brooklyn","315","48","45","17","9","4177.0","949.0","Bus Route","backed",2018-09-26,"1524 Kings Highway","1524 Kings Highway","Kings Highway","East 15th Street & East 16th Street","Brooklyn","315.0","B82","Kings Highway","40.608991","-73.9577","X","AREA OF MINIMAL FLOOD HAZARD","5"
"134","Point","3","Brooklyn","311","43","47","23","10","3953.0","424.0","General","backed 2",2018-02-08,"8210 18th Avenue","8210 18th Avenue","18th Avenue","82nd Street & 83rd Street","Brooklyn","311.0","B8","Not Applicable","40.609013","-74.000486","X","AREA OF MINIMAL FLOOD HAZARD",NA
"135","Point","3","Brooklyn","318","46","59","19","8","3134.0","1855.0","AAR","backed",2015-09-09,"5100 Kings Plaza","5100 Kings Plaza","Avenue U","East 54th Street & East 55th Street","Brooklyn","318.0","Not Applicable","Not Applicable","40.609936","-73.922281","X","AREA OF MINIMAL FLOOD HAZARD","2"
"136","Point","5","Staten Island","502","50","63","24","11","2683.0","1618.0","Municipal Facilities","backed",2014-08-11,"55 Merrill Avenue","55 Merrill Avenue","Merrill Avenue","Richmond Avenue & Hillman Avenue","Staten Island","502.0","Not Applicable","Not Applicable","40.610087","-74.162216","X","AREA OF MINIMAL FLOOD HAZARD",NA
"137","Point","3","Brooklyn","311","44","47","17","10","3792.0","438.0","Senior Safety","backed",2018-02-13,"34 Avenue O","34 Avenue O","Avenue O","W 10th Street & W 9th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.610225","-73.983822","X","AREA OF MINIMAL FLOOD HAZARD","5"
"138","Point","3","Brooklyn","311","47","49","22","10","3400","2033.0","Bus Route","backless",2016-11-03,"2006 Bay Ridge Parkway","2006 Bay Ridge Parkway","Bay Ridge Parkway","20th Avenue & 21st Avenue","Brooklyn","311.0","B4","Not Applicable","40.610758","-73.991641","X","AREA OF MINIMAL FLOOD HAZARD",NA
"139","Point","3","Brooklyn","311","43","47","22","11","3982.0","440.0","General","backed 2",2018-02-08,"1532 86th Street","1532 86th Street","86th Street","Bay 10th Street & Bay 11th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.610865","-74.008633","X","AREA OF MINIMAL FLOOD HAZARD","5"
"140","Point","3","Brooklyn","311","44","47","17","10","4089.0","559.0","General","backed",2018-08-07,"1425 West 10th Street","1425 West 10th Street","West 10th Street","Bay Parkway & Avenue O","Brooklyn","311.0","Not Applicable","Not Applicable","40.6109","-73.984088","X","AREA OF MINIMAL FLOOD HAZARD","6"
"141","Point","3","Brooklyn","318","46","59","22","8","145.0","2.0","Bus Route","backless",2012-04-21,"2424 Flatbush Avenue","2424 Flatbush Avenue","Utica Avenue","Avenue T and Avenue U","Brooklyn","318.0","B46","Not Applicable","40.611192","-73.92407","X","AREA OF MINIMAL FLOOD HAZARD","3"
"142","Point","3","Brooklyn","311","47","47","22","10","3166.0","1810.0","General","backed",2015-09-09,"6822 Bay Parkway","6822 Bay Parkway","Bay Parkway","Bay Ridge Avenue & 68th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.611666","-73.983713","X","AREA OF MINIMAL FLOOD HAZARD",NA
"143","Point","3","Brooklyn","311","43","49","23","10","2383.0","1926.0","Senior Center","backed",2015-02-18,"7907 New Utrecht Avenue","7907 New Utrecht Avenue","New Utrecht Avenue","17th Avenue & 80th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.612279","-74.000933","X","AREA OF MINIMAL FLOOD HAZARD","5"
"144","Point","3","Brooklyn","311","47","49","22","10","3791.0","336.0","Senior Safety","backed 2",2018-01-10,"7202 20th Avenue","7202 20th Avenue","72nd Street","73rd Street & 72nd Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.612476","-73.990081","X","AREA OF MINIMAL FLOOD HAZARD",NA
"145","Point","3","Brooklyn","311","47","47","22","10","3796.0","345.0","General","backed",2017-11-24,"6620 Bay Pkwy","6620 Bay Pkwy","Bay Pkwy","67th Street and 66th Street","Brooklyn","311.0","Not Applicable","Not Applicable","40.612821","-73.982532","X","AREA OF MINIMAL FLOOD HAZARD",NA
"146","Point","3","Brooklyn","310","43","46","22","11","3928.0","439.0","General","backed 2",2018-02-12,"9920 4th Avenue","9920 4th Avenue","4th Avenue","99th Street & 100th Street","Brooklyn","310.0","Not Applicable","Not Applicable","40.61324","-74.033313","X","AREA OF MINIMAL FLOOD HAZARD",NA
"147","Point","3","Brooklyn","311","44","48","17","10","3060.0","2354.0","General","backed",2017-02-13,"2225 65th Street","2225 65th Street","65th Street","Bay Parkway & 23rd Avenue","Brooklyn","311.0","Not Applicable","Not Applicable","40.613304","-73.980525","X","AREA OF MINIMAL FLOOD HAZARD",NA
